Part_ID,Group,School,Grade,Age,Use,Use_School,Exposure_Score,Exposure_Group,Exposure_Binary,DELE,BESA_Other,BESA_Subj,AoA_ENG,AoA_SPA,Langs,Age_Arrival,Task,Item,Verb,Short_Prop,Property,Structure,Mood_Use,Mood_Freq,DOM_Use,Agr_Use,Comp_Use,Prod_Code,Davies,CORPES,WordList,Davies_Std,CORPES_Std,LOR,Composite_Freq,Use_Std,Use_Joint,Use_Joint_Std,BESA_Other_Std,BESA_Subj_Std,BESA_Total,BESA_Total_Std,DELE_Std,Exposure_Score_Std
H8M04,MLS-7/8,RBMS,8,NA,11,0,2,2 SPA/0 ENG,Monolingual,NA,12,0,0,0,2,NA,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,NA,NA,SUBJ,208160,26928,1534607,-0.12945128613949347,-0.8404570398149086,NA,-0.48495416297720106,-0.5820469638254142,11,-0.8276921399911287,0.2981514238221725,-1.7435246124780157,12,-0.5821009521238389,NA,0.8731968176245528
H8M04,MLS-7/8,RBMS,8,NA,11,0,2,2 SPA/0 ENG,Monolingual,NA,12,0,0,0,2,NA,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,0,NA,NA,NA,NA,INF,207551,129316,4429528,-0.13203067843477168,0.13303482599385175,NA,5.020737795400354e-4,-0.5820469638254142,11,-0.8276921399911287,0.2981514238221725,-1.7435246124780157,12,-0.5821009521238389,NA,0.8731968176245528
H8M06,MLS-7/8,RBMS,8,NA,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,0,NA,SUBJ,303936,207733,8248273,0.2762036834377904,0.8786135231177878,NA,0.5774086032777891,0.40958860417343973,15,-0.03448717249963085,1.1553367673109212,0.9751917324029576,18,1.2860369872503432,NA,0.8731968176245528
H8M06,MLS-7/8,RBMS,8,NA,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,0,NA,SUBJ,6151,3173,91504,-0.9850513816679927,-1.0663165084273154,NA,-1.025683945047654,0.40958860417343973,15,-0.03448717249963085,1.1553367673109212,0.9751917324029576,18,1.2860369872503432,NA,0.8731968176245528
H8M06,MLS-7/8,RBMS,8,NA,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,0,NA,IND,27224,5128,182321,-0.8957976315228404,-1.047728621197795,NA,-0.9717631263603177,0.40958860417343973,15,-0.03448717249963085,1.1553367673109212,0.9751917324029576,18,1.2860369872503432,NA,0.8731968176245528
H8M06,MLS-7/8,RBMS,8,NA,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,NA,SUBJ,45606,22466,893704,-0.8179414916676613,-0.8828811589034609,NA,-0.8504113252855611,0.40958860417343973,15,-0.03448717249963085,1.1553367673109212,0.9751917324029576,18,1.2860369872503432,NA,0.8731968176245528
H8M06,MLS-7/8,RBMS,8,NA,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,NA,SUBJ,590952,203027,9516595,1.4918471301070364,0.8338694835770601,NA,1.1628583068420482,0.40958860417343973,15,-0.03448717249963085,1.1553367673109212,0.9751917324029576,18,1.2860369872503432,NA,0.8731968176245528
H8M06,MLS-7/8,RBMS,8,NA,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,EPT,EPT-22,hablar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,1,NA,IND,464270,255835,8432028,0.95529117813588,1.3359611198003385,NA,1.1456261489681092,0.40958860417343973,15,-0.03448717249963085,1.1553367673109212,0.9751917324029576,18,1.2860369872503432,NA,0.8731968176245528
H8M06,MLS-7/8,RBMS,8,NA,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,NA,SUBJ,186441,197558,3683993,-0.22144114042709193,0.7818709386879314,NA,0.28021489913041975,0.40958860417343973,15,-0.03448717249963085,1.1553367673109212,0.9751917324029576,18,1.2860369872503432,NA,0.8731968176245528
H8M06,MLS-7/8,RBMS,8,NA,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,NA,SUBJ,418316,301022,13841181,0.7606550639532612,1.7655932733759574,NA,1.2631241686646093,0.40958860417343973,15,-0.03448717249963085,1.1553367673109212,0.9751917324029576,18,1.2860369872503432,NA,0.8731968176245528
H8M06,MLS-7/8,RBMS,8,NA,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,1,NA,IND,284649,62583,1981927,0.19451445650998933,-0.5014539098054217,NA,-0.1534697266477162,0.40958860417343973,15,-0.03448717249963085,1.1553367673109212,0.9751917324029576,18,1.2860369872503432,NA,0.8731968176245528
H8M06,MLS-7/8,RBMS,8,NA,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,NA,SUBJ,60260,28864,1318934,-0.7558751292784874,-0.8220498021287954,NA,-0.7889624657036414,0.40958860417343973,15,-0.03448717249963085,1.1553367673109212,0.9751917324029576,18,1.2860369872503432,NA,0.8731968176245528
H8M06,MLS-7/8,RBMS,8,NA,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,NA,SUBJ,208160,26928,1534607,-0.12945128613949347,-0.8404570398149086,NA,-0.48495416297720106,0.40958860417343973,15,-0.03448717249963085,1.1553367673109212,0.9751917324029576,18,1.2860369872503432,NA,0.8731968176245528
H8M06,MLS-7/8,RBMS,8,NA,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,1,NA,IND,207551,129316,4429528,-0.13203067843477168,0.13303482599385175,NA,5.020737795400354e-4,0.40958860417343973,15,-0.03448717249963085,1.1553367673109212,0.9751917324029576,18,1.2860369872503432,NA,0.8731968176245528
H8M07,MLS-7/8,RBMS,8,NA,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,NA,NA,NA,NA,NA,NA,303936,207733,8248273,0.2762036834377904,0.8786135231177878,NA,0.5774086032777891,-0.5820469638254142,12,-0.6293908981182542,0.2981514238221725,-1.0638455262577724,13,-0.27074462889480855,NA,0.8731968176245528
H8M07,MLS-7/8,RBMS,8,NA,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,NA,NA,NA,NA,NA,NA,6151,3173,91504,-0.9850513816679927,-1.0663165084273154,NA,-1.025683945047654,-0.5820469638254142,12,-0.6293908981182542,0.2981514238221725,-1.0638455262577724,13,-0.27074462889480855,NA,0.8731968176245528
H8M07,MLS-7/8,RBMS,8,NA,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,NA,NA,NA,NA,NA,NA,27224,5128,182321,-0.8957976315228404,-1.047728621197795,NA,-0.9717631263603177,-0.5820469638254142,12,-0.6293908981182542,0.2981514238221725,-1.0638455262577724,13,-0.27074462889480855,NA,0.8731968176245528
H8M07,MLS-7/8,RBMS,8,NA,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,0,NA,INF,45606,22466,893704,-0.8179414916676613,-0.8828811589034609,NA,-0.8504113252855611,-0.5820469638254142,12,-0.6293908981182542,0.2981514238221725,-1.0638455262577724,13,-0.27074462889480855,NA,0.8731968176245528
H8M07,MLS-7/8,RBMS,8,NA,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,0,1,SUBJ,590952,203027,9516595,1.4918471301070364,0.8338694835770601,NA,1.1628583068420482,-0.5820469638254142,12,-0.6293908981182542,0.2981514238221725,-1.0638455262577724,13,-0.27074462889480855,NA,0.8731968176245528
H8M07,MLS-7/8,RBMS,8,NA,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,EPT,EPT-22,hablar,Polarity,Polarity subjunctive,Subjunctive,1,1,NA,NA,1,SUBJ,464270,255835,8432028,0.95529117813588,1.3359611198003385,NA,1.1456261489681092,-0.5820469638254142,12,-0.6293908981182542,0.2981514238221725,-1.0638455262577724,13,-0.27074462889480855,NA,0.8731968176245528
H8M07,MLS-7/8,RBMS,8,NA,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,NA,NA,NA,NA,NA,NA,186441,197558,3683993,-0.22144114042709193,0.7818709386879314,NA,0.28021489913041975,-0.5820469638254142,12,-0.6293908981182542,0.2981514238221725,-1.0638455262577724,13,-0.27074462889480855,NA,0.8731968176245528
H8M07,MLS-7/8,RBMS,8,NA,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,NA,NA,NA,NA,NA,NA,418316,301022,13841181,0.7606550639532612,1.7655932733759574,NA,1.2631241686646093,-0.5820469638254142,12,-0.6293908981182542,0.2981514238221725,-1.0638455262577724,13,-0.27074462889480855,NA,0.8731968176245528
H8M07,MLS-7/8,RBMS,8,NA,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,NA,1,IND,284649,62583,1981927,0.19451445650998933,-0.5014539098054217,NA,-0.1534697266477162,-0.5820469638254142,12,-0.6293908981182542,0.2981514238221725,-1.0638455262577724,13,-0.27074462889480855,NA,0.8731968176245528
H8M07,MLS-7/8,RBMS,8,NA,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,0,1,IND,60260,28864,1318934,-0.7558751292784874,-0.8220498021287954,NA,-0.7889624657036414,-0.5820469638254142,12,-0.6293908981182542,0.2981514238221725,-1.0638455262577724,13,-0.27074462889480855,NA,0.8731968176245528
H8M07,MLS-7/8,RBMS,8,NA,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,NA,NA,NA,NA,NA,NA,208160,26928,1534607,-0.12945128613949347,-0.8404570398149086,NA,-0.48495416297720106,-0.5820469638254142,12,-0.6293908981182542,0.2981514238221725,-1.0638455262577724,13,-0.27074462889480855,NA,0.8731968176245528
H8M07,MLS-7/8,RBMS,8,NA,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,NA,NA,NA,NA,NA,NA,207551,129316,4429528,-0.13203067843477168,0.13303482599385175,NA,5.020737795400354e-4,-0.5820469638254142,12,-0.6293908981182542,0.2981514238221725,-1.0638455262577724,13,-0.27074462889480855,NA,0.8731968176245528
H8M08,MLS-7/8,RBMS,8,NA,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,NA,NA,NA,NA,NA,NA,303936,207733,8248273,0.2762036834377904,0.8786135231177878,NA,0.5774086032777891,1.6491330641720072,23,1.551922762483365,-0.5590339196665762,0.9751917324029576,14,0.040611694334221814,NA,0.8731968176245528
H8M08,MLS-7/8,RBMS,8,NA,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,0,NA,SUBJ,6151,3173,91504,-0.9850513816679927,-1.0663165084273154,NA,-1.025683945047654,1.6491330641720072,23,1.551922762483365,-0.5590339196665762,0.9751917324029576,14,0.040611694334221814,NA,0.8731968176245528
H8M08,MLS-7/8,RBMS,8,NA,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,0,NA,IND,27224,5128,182321,-0.8957976315228404,-1.047728621197795,NA,-0.9717631263603177,1.6491330641720072,23,1.551922762483365,-0.5590339196665762,0.9751917324029576,14,0.040611694334221814,NA,0.8731968176245528
H8M08,MLS-7/8,RBMS,8,NA,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,NA,NA,INF,45606,22466,893704,-0.8179414916676613,-0.8828811589034609,NA,-0.8504113252855611,1.6491330641720072,23,1.551922762483365,-0.5590339196665762,0.9751917324029576,14,0.040611694334221814,NA,0.8731968176245528
H8M08,MLS-7/8,RBMS,8,NA,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,NA,SUBJ,590952,203027,9516595,1.4918471301070364,0.8338694835770601,NA,1.1628583068420482,1.6491330641720072,23,1.551922762483365,-0.5590339196665762,0.9751917324029576,14,0.040611694334221814,NA,0.8731968176245528
H8M08,MLS-7/8,RBMS,8,NA,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,EPT,EPT-22,hablar,Polarity,Polarity subjunctive,Subjunctive,1,1,NA,1,NA,SUBJ,464270,255835,8432028,0.95529117813588,1.3359611198003385,NA,1.1456261489681092,1.6491330641720072,23,1.551922762483365,-0.5590339196665762,0.9751917324029576,14,0.040611694334221814,NA,0.8731968176245528
H8M08,MLS-7/8,RBMS,8,NA,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,NA,SUBJ,186441,197558,3683993,-0.22144114042709193,0.7818709386879314,NA,0.28021489913041975,1.6491330641720072,23,1.551922762483365,-0.5590339196665762,0.9751917324029576,14,0.040611694334221814,NA,0.8731968176245528
H8M08,MLS-7/8,RBMS,8,NA,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,NA,SUBJ,418316,301022,13841181,0.7606550639532612,1.7655932733759574,NA,1.2631241686646093,1.6491330641720072,23,1.551922762483365,-0.5590339196665762,0.9751917324029576,14,0.040611694334221814,NA,0.8731968176245528
H8M08,MLS-7/8,RBMS,8,NA,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,NA,NA,INF,284649,62583,1981927,0.19451445650998933,-0.5014539098054217,NA,-0.1534697266477162,1.6491330641720072,23,1.551922762483365,-0.5590339196665762,0.9751917324029576,14,0.040611694334221814,NA,0.8731968176245528
H8M08,MLS-7/8,RBMS,8,NA,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,NA,NA,INF,60260,28864,1318934,-0.7558751292784874,-0.8220498021287954,NA,-0.7889624657036414,1.6491330641720072,23,1.551922762483365,-0.5590339196665762,0.9751917324029576,14,0.040611694334221814,NA,0.8731968176245528
H8M08,MLS-7/8,RBMS,8,NA,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,NA,MISC,208160,26928,1534607,-0.12945128613949347,-0.8404570398149086,NA,-0.48495416297720106,1.6491330641720072,23,1.551922762483365,-0.5590339196665762,0.9751917324029576,14,0.040611694334221814,NA,0.8731968176245528
H8M08,MLS-7/8,RBMS,8,NA,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,1,1,NA,0,NA,IMP SUBJ,207551,129316,4429528,-0.13203067843477168,0.13303482599385175,NA,5.020737795400354e-4,1.6491330641720072,23,1.551922762483365,-0.5590339196665762,0.9751917324029576,14,0.040611694334221814,NA,0.8731968176245528
H8M10,MLS-7/8,RBMS,8,NA,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,NA,SUBJ,303936,207733,8248273,0.2762036834377904,0.8786135231177878,NA,0.5774086032777891,0.9054063881728668,18,0.5604165531189925,0.2981514238221725,0.2955126461827143,15,0.3519680175632522,NA,0.8731968176245528
H8M10,MLS-7/8,RBMS,8,NA,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,NA,NA,NA,NA,NA,NA,6151,3173,91504,-0.9850513816679927,-1.0663165084273154,NA,-1.025683945047654,0.9054063881728668,18,0.5604165531189925,0.2981514238221725,0.2955126461827143,15,0.3519680175632522,NA,0.8731968176245528
H8M10,MLS-7/8,RBMS,8,NA,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,NA,NA,NA,NA,NA,NA,27224,5128,182321,-0.8957976315228404,-1.047728621197795,NA,-0.9717631263603177,0.9054063881728668,18,0.5604165531189925,0.2981514238221725,0.2955126461827143,15,0.3519680175632522,NA,0.8731968176245528
H8M10,MLS-7/8,RBMS,8,NA,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,NA,SUBJ,45606,22466,893704,-0.8179414916676613,-0.8828811589034609,NA,-0.8504113252855611,0.9054063881728668,18,0.5604165531189925,0.2981514238221725,0.2955126461827143,15,0.3519680175632522,NA,0.8731968176245528
H8M10,MLS-7/8,RBMS,8,NA,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,NA,SUBJ,590952,203027,9516595,1.4918471301070364,0.8338694835770601,NA,1.1628583068420482,0.9054063881728668,18,0.5604165531189925,0.2981514238221725,0.2955126461827143,15,0.3519680175632522,NA,0.8731968176245528
H8M10,MLS-7/8,RBMS,8,NA,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,EPT,EPT-22,hablar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,1,NA,IND,464270,255835,8432028,0.95529117813588,1.3359611198003385,NA,1.1456261489681092,0.9054063881728668,18,0.5604165531189925,0.2981514238221725,0.2955126461827143,15,0.3519680175632522,NA,0.8731968176245528
H8M10,MLS-7/8,RBMS,8,NA,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,NA,SUBJ,186441,197558,3683993,-0.22144114042709193,0.7818709386879314,NA,0.28021489913041975,0.9054063881728668,18,0.5604165531189925,0.2981514238221725,0.2955126461827143,15,0.3519680175632522,NA,0.8731968176245528
H8M10,MLS-7/8,RBMS,8,NA,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,NA,SUBJ,418316,301022,13841181,0.7606550639532612,1.7655932733759574,NA,1.2631241686646093,0.9054063881728668,18,0.5604165531189925,0.2981514238221725,0.2955126461827143,15,0.3519680175632522,NA,0.8731968176245528
H8M10,MLS-7/8,RBMS,8,NA,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,1,NA,IND,284649,62583,1981927,0.19451445650998933,-0.5014539098054217,NA,-0.1534697266477162,0.9054063881728668,18,0.5604165531189925,0.2981514238221725,0.2955126461827143,15,0.3519680175632522,NA,0.8731968176245528
H8M10,MLS-7/8,RBMS,8,NA,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,NA,SUBJ,60260,28864,1318934,-0.7558751292784874,-0.8220498021287954,NA,-0.7889624657036414,0.9054063881728668,18,0.5604165531189925,0.2981514238221725,0.2955126461827143,15,0.3519680175632522,NA,0.8731968176245528
H8M10,MLS-7/8,RBMS,8,NA,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,NA,SUBJ,208160,26928,1534607,-0.12945128613949347,-0.8404570398149086,NA,-0.48495416297720106,0.9054063881728668,18,0.5604165531189925,0.2981514238221725,0.2955126461827143,15,0.3519680175632522,NA,0.8731968176245528
H8M10,MLS-7/8,RBMS,8,NA,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,1,NA,IND,207551,129316,4429528,-0.13203067843477168,0.13303482599385175,NA,5.020737795400354e-4,0.9054063881728668,18,0.5604165531189925,0.2981514238221725,0.2955126461827143,15,0.3519680175632522,NA,0.8731968176245528
H8M11,MLS-7/8,RBMS,8,NA,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,NA,IND,303936,207733,8248273,0.2762036834377904,0.8786135231177878,NA,0.5774086032777891,-1.0778647478248413,9,-1.2242946237368777,-1.8448119348996994,-1.0638455262577724,8,-1.8275262450399605,NA,0.8731968176245528
H8M11,MLS-7/8,RBMS,8,NA,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,0,NA,IND,6151,3173,91504,-0.9850513816679927,-1.0663165084273154,NA,-1.025683945047654,-1.0778647478248413,9,-1.2242946237368777,-1.8448119348996994,-1.0638455262577724,8,-1.8275262450399605,NA,0.8731968176245528
H8M11,MLS-7/8,RBMS,8,NA,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,0,NA,IND,27224,5128,182321,-0.8957976315228404,-1.047728621197795,NA,-0.9717631263603177,-1.0778647478248413,9,-1.2242946237368777,-1.8448119348996994,-1.0638455262577724,8,-1.8275262450399605,NA,0.8731968176245528
H8M11,MLS-7/8,RBMS,8,NA,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,0,NA,IND,45606,22466,893704,-0.8179414916676613,-0.8828811589034609,NA,-0.8504113252855611,-1.0778647478248413,9,-1.2242946237368777,-1.8448119348996994,-1.0638455262577724,8,-1.8275262450399605,NA,0.8731968176245528
H8M11,MLS-7/8,RBMS,8,NA,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,NA,SUBJ,590952,203027,9516595,1.4918471301070364,0.8338694835770601,NA,1.1628583068420482,-1.0778647478248413,9,-1.2242946237368777,-1.8448119348996994,-1.0638455262577724,8,-1.8275262450399605,NA,0.8731968176245528
H8M11,MLS-7/8,RBMS,8,NA,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,EPT,EPT-22,hablar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,0,NA,IND,464270,255835,8432028,0.95529117813588,1.3359611198003385,NA,1.1456261489681092,-1.0778647478248413,9,-1.2242946237368777,-1.8448119348996994,-1.0638455262577724,8,-1.8275262450399605,NA,0.8731968176245528
H8M11,MLS-7/8,RBMS,8,NA,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,NA,IND,186441,197558,3683993,-0.22144114042709193,0.7818709386879314,NA,0.28021489913041975,-1.0778647478248413,9,-1.2242946237368777,-1.8448119348996994,-1.0638455262577724,8,-1.8275262450399605,NA,0.8731968176245528
H8M11,MLS-7/8,RBMS,8,NA,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,0,NA,IND,418316,301022,13841181,0.7606550639532612,1.7655932733759574,NA,1.2631241686646093,-1.0778647478248413,9,-1.2242946237368777,-1.8448119348996994,-1.0638455262577724,8,-1.8275262450399605,NA,0.8731968176245528
H8M11,MLS-7/8,RBMS,8,NA,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,0,NA,IND,284649,62583,1981927,0.19451445650998933,-0.5014539098054217,NA,-0.1534697266477162,-1.0778647478248413,9,-1.2242946237368777,-1.8448119348996994,-1.0638455262577724,8,-1.8275262450399605,NA,0.8731968176245528
H8M11,MLS-7/8,RBMS,8,NA,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,0,NA,IND,60260,28864,1318934,-0.7558751292784874,-0.8220498021287954,NA,-0.7889624657036414,-1.0778647478248413,9,-1.2242946237368777,-1.8448119348996994,-1.0638455262577724,8,-1.8275262450399605,NA,0.8731968176245528
H8M11,MLS-7/8,RBMS,8,NA,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,NA,NA,INF,208160,26928,1534607,-0.12945128613949347,-0.8404570398149086,NA,-0.48495416297720106,-1.0778647478248413,9,-1.2242946237368777,-1.8448119348996994,-1.0638455262577724,8,-1.8275262450399605,NA,0.8731968176245528
H8M11,MLS-7/8,RBMS,8,NA,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,0,0,NA,1,NA,IND,207551,129316,4429528,-0.13203067843477168,0.13303482599385175,NA,5.020737795400354e-4,-1.0778647478248413,9,-1.2242946237368777,-1.8448119348996994,-1.0638455262577724,8,-1.8275262450399605,NA,0.8731968176245528
