Part_ID,Group,School,Grade,Age,Use,Use_School,Exposure_Score,Exposure_Group,Exposure_Binary,DELE,BESA_Other,BESA_Subj,AoA_ENG,AoA_SPA,Langs,Age_Arrival,Task,Item,Verb,Short_Prop,Property,Structure,Mood_Use,Mood_Freq,DOM_Use,Agr_Use,Comp_Use,Prod_Code,Davies,CORPES,WordList,Davies_Centered,Davies_Centered_Std,Davies_Std,CORPES_Std,LOR,Composite_Freq,Use_Std,Use_Joint,Use_Joint_Std,BESA_Other_Std,BESA_Subj_Std,BESA_Total,BESA_Total_Std,DELE_Std,Exposure_Score_Std,Response
H5B13,DLBE-5,GBCS,5,5,22,4,2,2 SPA/0 ENG,Monolingual,NA,12,4,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,1.0814520785015684,26,0.97539003523358,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,1.296245776733832,1
H5B13,DLBE-5,GBCS,5,5,22,4,2,2 SPA/0 ENG,Monolingual,NA,12,4,NA,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,1.0814520785015684,26,0.97539003523358,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,1.296245776733832,1
H5B13,DLBE-5,GBCS,5,5,22,4,2,2 SPA/0 ENG,Monolingual,NA,12,4,NA,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,1.0814520785015684,26,0.97539003523358,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,1.296245776733832,1
H5B16,DLBE-5,GBCS,5,5,21,5,2,2 SPA/0 ENG,Monolingual,NA,12,4,NA,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,0.9157457116343924,26,0.97539003523358,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,1.296245776733832,1
H5B16,DLBE-5,GBCS,5,5,21,5,2,2 SPA/0 ENG,Monolingual,NA,12,4,NA,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,0.9157457116343924,26,0.97539003523358,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,1.296245776733832,0
H5B16,DLBE-5,GBCS,5,5,21,5,2,2 SPA/0 ENG,Monolingual,NA,12,4,NA,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,0.9157457116343924,26,0.97539003523358,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,1.296245776733832,0
H5B16,DLBE-5,GBCS,5,5,21,5,2,2 SPA/0 ENG,Monolingual,NA,12,4,NA,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,0.9157457116343924,26,0.97539003523358,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,1.296245776733832,1
H5B16,DLBE-5,GBCS,5,5,21,5,2,2 SPA/0 ENG,Monolingual,NA,12,4,NA,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,0.9157457116343924,26,0.97539003523358,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,1.296245776733832,1
H5B16,DLBE-5,GBCS,5,5,21,5,2,2 SPA/0 ENG,Monolingual,NA,12,4,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,0.9157457116343924,26,0.97539003523358,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,1.296245776733832,0
H5B16,DLBE-5,GBCS,5,5,21,5,2,2 SPA/0 ENG,Monolingual,NA,12,4,NA,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,0.9157457116343924,26,0.97539003523358,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,1.296245776733832,0
H5B16,DLBE-5,GBCS,5,5,21,5,2,2 SPA/0 ENG,Monolingual,NA,12,4,NA,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,0.9157457116343924,26,0.97539003523358,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,1.296245776733832,1
H5B17,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,12,4,NA,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,0.7500393447672166,25,0.8410972042956233,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,-1.0493418192607242,1
H5B17,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,12,4,NA,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,0.7500393447672166,25,0.8410972042956233,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,-1.0493418192607242,1
H5B17,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,12,4,NA,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,0.7500393447672166,25,0.8410972042956233,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,-1.0493418192607242,1
H5B17,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,12,4,NA,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,0.7500393447672166,25,0.8410972042956233,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,-1.0493418192607242,1
H5B17,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,12,4,NA,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,0.7500393447672166,25,0.8410972042956233,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,-1.0493418192607242,1
H5B17,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,12,4,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,0.7500393447672166,25,0.8410972042956233,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,-1.0493418192607242,1
H5B17,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,12,4,NA,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,0.7500393447672166,25,0.8410972042956233,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,-1.0493418192607242,1
H5B17,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,12,4,NA,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,0.7500393447672166,25,0.8410972042956233,0.8263857604455339,1.3490781287195162,16,1.1634417665630803,NA,-1.0493418192607242,1
H5B18,DLBE-5,GBCS,5,5,9,2,2,2 SPA/0 ENG,Monolingual,NA,9,2,NA,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,-1.0727306907717185,11,-1.0390024288357698,-0.09722185417006284,0.09871303380874394,11,-0.03793831847488329,NA,1.296245776733832,1
H5B18,DLBE-5,GBCS,5,5,9,2,2,2 SPA/0 ENG,Monolingual,NA,9,2,NA,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,-1.0727306907717185,11,-1.0390024288357698,-0.09722185417006284,0.09871303380874394,11,-0.03793831847488329,NA,1.296245776733832,1
H5B18,DLBE-5,GBCS,5,5,9,2,2,2 SPA/0 ENG,Monolingual,NA,9,2,NA,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,-1.0727306907717185,11,-1.0390024288357698,-0.09722185417006284,0.09871303380874394,11,-0.03793831847488329,NA,1.296245776733832,0
H5B18,DLBE-5,GBCS,5,5,9,2,2,2 SPA/0 ENG,Monolingual,NA,9,2,NA,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,-1.0727306907717185,11,-1.0390024288357698,-0.09722185417006284,0.09871303380874394,11,-0.03793831847488329,NA,1.296245776733832,0
H5B18,DLBE-5,GBCS,5,5,9,2,2,2 SPA/0 ENG,Monolingual,NA,9,2,NA,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,-1.0727306907717185,11,-1.0390024288357698,-0.09722185417006284,0.09871303380874394,11,-0.03793831847488329,NA,1.296245776733832,0
H5B18,DLBE-5,GBCS,5,5,9,2,2,2 SPA/0 ENG,Monolingual,NA,9,2,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,-1.0727306907717185,11,-1.0390024288357698,-0.09722185417006284,0.09871303380874394,11,-0.03793831847488329,NA,1.296245776733832,0
H5B18,DLBE-5,GBCS,5,5,9,2,2,2 SPA/0 ENG,Monolingual,NA,9,2,NA,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,-1.0727306907717185,11,-1.0390024288357698,-0.09722185417006284,0.09871303380874394,11,-0.03793831847488329,NA,1.296245776733832,0
H5B18,DLBE-5,GBCS,5,5,9,2,2,2 SPA/0 ENG,Monolingual,NA,9,2,NA,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,-1.0727306907717185,11,-1.0390024288357698,-0.09722185417006284,0.09871303380874394,11,-0.03793831847488329,NA,1.296245776733832,0
H5B19,DLBE-5,GBCS,5,5,12,2,1,2 SPA/1 ENG,Bilingual,NA,13,4,NA,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,-0.5756115901701908,14,-0.6361239360218999,1.1342549653173994,1.3490781287195162,17,1.4037177835706731,NA,0.12345197873655388,1
H5B19,DLBE-5,GBCS,5,5,12,2,1,2 SPA/1 ENG,Bilingual,NA,13,4,NA,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,-0.5756115901701908,14,-0.6361239360218999,1.1342549653173994,1.3490781287195162,17,1.4037177835706731,NA,0.12345197873655388,1
H5B19,DLBE-5,GBCS,5,5,12,2,1,2 SPA/1 ENG,Bilingual,NA,13,4,NA,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,-0.5756115901701908,14,-0.6361239360218999,1.1342549653173994,1.3490781287195162,17,1.4037177835706731,NA,0.12345197873655388,0
H5B19,DLBE-5,GBCS,5,5,12,2,1,2 SPA/1 ENG,Bilingual,NA,13,4,NA,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,-0.5756115901701908,14,-0.6361239360218999,1.1342549653173994,1.3490781287195162,17,1.4037177835706731,NA,0.12345197873655388,1
H5B19,DLBE-5,GBCS,5,5,12,2,1,2 SPA/1 ENG,Bilingual,NA,13,4,NA,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,-0.5756115901701908,14,-0.6361239360218999,1.1342549653173994,1.3490781287195162,17,1.4037177835706731,NA,0.12345197873655388,0
H5B19,DLBE-5,GBCS,5,5,12,2,1,2 SPA/1 ENG,Bilingual,NA,13,4,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,-0.5756115901701908,14,-0.6361239360218999,1.1342549653173994,1.3490781287195162,17,1.4037177835706731,NA,0.12345197873655388,1
H5B19,DLBE-5,GBCS,5,5,12,2,1,2 SPA/1 ENG,Bilingual,NA,13,4,NA,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,-0.5756115901701908,14,-0.6361239360218999,1.1342549653173994,1.3490781287195162,17,1.4037177835706731,NA,0.12345197873655388,1
H5B19,DLBE-5,GBCS,5,5,12,2,1,2 SPA/1 ENG,Bilingual,NA,13,4,NA,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,-0.5756115901701908,14,-0.6361239360218999,1.1342549653173994,1.3490781287195162,17,1.4037177835706731,NA,0.12345197873655388,1
H5B20,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,7,2,NA,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,0.7500393447672166,25,0.8410972042956233,-0.712960263913794,0.09871303380874394,9,-0.5184903524900688,NA,-1.0493418192607242,1
H5B20,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,7,2,NA,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,0.7500393447672166,25,0.8410972042956233,-0.712960263913794,0.09871303380874394,9,-0.5184903524900688,NA,-1.0493418192607242,0
H5B20,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,7,2,NA,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,0.7500393447672166,25,0.8410972042956233,-0.712960263913794,0.09871303380874394,9,-0.5184903524900688,NA,-1.0493418192607242,1
H5B20,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,7,2,NA,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,0.7500393447672166,25,0.8410972042956233,-0.712960263913794,0.09871303380874394,9,-0.5184903524900688,NA,-1.0493418192607242,0
H5B20,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,7,2,NA,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,0.7500393447672166,25,0.8410972042956233,-0.712960263913794,0.09871303380874394,9,-0.5184903524900688,NA,-1.0493418192607242,0
H5B20,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,7,2,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,0.7500393447672166,25,0.8410972042956233,-0.712960263913794,0.09871303380874394,9,-0.5184903524900688,NA,-1.0493418192607242,0
H5B20,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,7,2,NA,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,0.7500393447672166,25,0.8410972042956233,-0.712960263913794,0.09871303380874394,9,-0.5184903524900688,NA,-1.0493418192607242,0
H5B20,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,7,2,NA,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,0.7500393447672166,25,0.8410972042956233,-0.712960263913794,0.09871303380874394,9,-0.5184903524900688,NA,-1.0493418192607242,0
H5B21,DLBE-5,GBCS,5,5,19,5,1,2 SPA/1 ENG,Bilingual,NA,7,1,NA,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,0.5843329779000407,24,0.7068043733576667,-0.712960263913794,-0.5264695136466421,8,-0.7587663694976616,NA,0.12345197873655388,0
H5B21,DLBE-5,GBCS,5,5,19,5,1,2 SPA/1 ENG,Bilingual,NA,7,1,NA,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,0.5843329779000407,24,0.7068043733576667,-0.712960263913794,-0.5264695136466421,8,-0.7587663694976616,NA,0.12345197873655388,1
H5B21,DLBE-5,GBCS,5,5,19,5,1,2 SPA/1 ENG,Bilingual,NA,7,1,NA,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,0.5843329779000407,24,0.7068043733576667,-0.712960263913794,-0.5264695136466421,8,-0.7587663694976616,NA,0.12345197873655388,1
H5B21,DLBE-5,GBCS,5,5,19,5,1,2 SPA/1 ENG,Bilingual,NA,7,1,NA,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,0.5843329779000407,24,0.7068043733576667,-0.712960263913794,-0.5264695136466421,8,-0.7587663694976616,NA,0.12345197873655388,0
H5B21,DLBE-5,GBCS,5,5,19,5,1,2 SPA/1 ENG,Bilingual,NA,7,1,NA,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,0.5843329779000407,24,0.7068043733576667,-0.712960263913794,-0.5264695136466421,8,-0.7587663694976616,NA,0.12345197873655388,1
H5B21,DLBE-5,GBCS,5,5,19,5,1,2 SPA/1 ENG,Bilingual,NA,7,1,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,0.5843329779000407,24,0.7068043733576667,-0.712960263913794,-0.5264695136466421,8,-0.7587663694976616,NA,0.12345197873655388,0
H5B21,DLBE-5,GBCS,5,5,19,5,1,2 SPA/1 ENG,Bilingual,NA,7,1,NA,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,0.5843329779000407,24,0.7068043733576667,-0.712960263913794,-0.5264695136466421,8,-0.7587663694976616,NA,0.12345197873655388,1
H5B21,DLBE-5,GBCS,5,5,19,5,1,2 SPA/1 ENG,Bilingual,NA,7,1,NA,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,0.5843329779000407,24,0.7068043733576667,-0.712960263913794,-0.5264695136466421,8,-0.7587663694976616,NA,0.12345197873655388,0
H5B22,DLBE-5,GBCS,5,5,5,0,0,2 SPA/2 ENG,Bilingual,NA,10,0,NA,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,-1.7355561582404222,5,-1.8447594144635096,0.2106473507018027,-1.151652061102028,10,-0.27821433548247604,NA,-1.0493418192607242,0
H5B22,DLBE-5,GBCS,5,5,5,0,0,2 SPA/2 ENG,Bilingual,NA,10,0,NA,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,-1.7355561582404222,5,-1.8447594144635096,0.2106473507018027,-1.151652061102028,10,-0.27821433548247604,NA,-1.0493418192607242,0
H5B22,DLBE-5,GBCS,5,5,5,0,0,2 SPA/2 ENG,Bilingual,NA,10,0,NA,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,-1.7355561582404222,5,-1.8447594144635096,0.2106473507018027,-1.151652061102028,10,-0.27821433548247604,NA,-1.0493418192607242,0
H5B22,DLBE-5,GBCS,5,5,5,0,0,2 SPA/2 ENG,Bilingual,NA,10,0,NA,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,-1.7355561582404222,5,-1.8447594144635096,0.2106473507018027,-1.151652061102028,10,-0.27821433548247604,NA,-1.0493418192607242,0
H5B22,DLBE-5,GBCS,5,5,5,0,0,2 SPA/2 ENG,Bilingual,NA,10,0,NA,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,-1.7355561582404222,5,-1.8447594144635096,0.2106473507018027,-1.151652061102028,10,-0.27821433548247604,NA,-1.0493418192607242,0
H5B22,DLBE-5,GBCS,5,5,5,0,0,2 SPA/2 ENG,Bilingual,NA,10,0,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,-1.7355561582404222,5,-1.8447594144635096,0.2106473507018027,-1.151652061102028,10,-0.27821433548247604,NA,-1.0493418192607242,1
